application_id,apply_time,id_number,phone_number,device_id,ip_address,apply_region,apply_channel,loan_amount,apply_freq_7d,id_consistency,is_new_device,credit_history,fraud_flag
APP000202,2026-07-17 12:43:00,518293621659143882,17875944748,DEV_602408,10.0.207.3,北京,APP,4702.13,1,1,0,有记录,0
APP000203,2026-07-27 17:21:00,519657598875921299,17662834914,DEV_424253,10.0.66.133,上海,APP,5309.06,1,1,0,有记录,0
APP000204,2026-07-01 03:56:00,518841224870987264,15180703238,DEV_325960,172.16.119.55,浙江,APP,7941.24,3,1,1,有记录,0
APP000205,2026-07-09 05:37:00,517689592741168069,18602979173,DEV_196748,223.104.239.222,上海,H5,4006.39,2,1,0,无记录,0
APP000206,2026-07-09 01:06:00,519939205302146566,17210715242,DEV_511623,172.16.169.73,湖南,线下,20131.44,3,1,0,有记录,0
APP000207,2026-07-20 13:22:00,515517107308715647,13431063584,DEV_870643,192.168.223.75,江苏,APP,19462.62,2,1,0,无记录,0
APP000208,2026-07-24 10:27:00,512275242149551127,15233178211,DEV_596558,172.16.159.34,山东,线下,7942.01,3,1,0,有记录,0
APP000209,2026-07-20 16:07:00,511309156182980365,18708018512,DEV_925129,223.104.48.132,江苏,APP,7016.84,3,1,0,有记录,0
APP000210,2026-07-13 18:12:00,515211009060530886,18322772686,DEV_513531,192.168.158.3,广东,线下,4100.24,2,1,0,无记录,0
APP000211,2026-07-09 01:45:00,515243089523120219,15370831157,DEV_378879,10.0.31.222,江苏,H5,14787.3,1,1,0,有记录,0
APP000212,2026-07-14 00:33:00,514939151143678621,19261077524,DEV_958374,223.104.142.223,北京,线下,6443.99,2,1,0,无记录,0
APP000213,2026-07-30 17:43:00,515378529456371834,18200148466,DEV_779919,117.136.63.203,广东,APP,28420.63,1,1,0,有记录,0
APP000214,2026-07-24 23:47:00,517837530768102480,17284546479,DEV_732953,223.104.206.253,山东,合作渠道,20615.51,3,1,0,有记录,0
APP000215,2026-07-22 06:23:00,513085196115940821,18593563100,DEV_853715,172.16.63.190,湖南,H5,6165.48,1,1,1,有记录,0
APP000216,2026-07-14 02:42:00,516849242437540254,19171692520,DEV_300181,192.168.110.127,广东,APP,8543.88,2,1,1,有记录,0
APP000217,2026-07-30 10:39:00,513002521310962272,19466216173,DEV_650081,117.136.84.192,江苏,线下,29256.03,3,1,0,无记录,0
APP000218,2026-07-11 21:54:00,518947712903500618,15144878805,DEV_234660,117.136.129.213,上海,APP,9088.66,3,1,0,有记录,0
APP000219,2026-07-04 23:57:00,514444429906745686,18378981328,DEV_813725,172.16.243.67,浙江,线下,16232.86,2,1,1,有记录,0
APP000220,2026-07-10 16:19:00,517902652951646933,17255031661,DEV_178896,172.16.228.11,湖南,APP,23509.69,3,1,0,无记录,0
APP000221,2026-07-22 13:20:00,513024059208235309,15560412262,DEV_463558,117.136.144.169,北京,H5,9362.05,3,1,0,有记录,0
APP000222,2026-07-13 22:18:00,516722155668473236,13135440208,DEV_708837,117.136.231.81,浙江,H5,22219.3,3,1,1,有记录,0
APP000223,2026-07-18 04:12:00,519149401289743251,18339252357,DEV_892539,117.136.56.7,上海,APP,4004.04,2,1,1,无记录,0
APP000224,2026-07-14 21:24:00,514213908088235130,15681862817,DEV_673492,10.0.255.48,湖南,APP,7122.75,2,1,1,有记录,0
APP000225,2026-07-22 23:57:00,513813795610077732,17286955400,DEV_801580,192.168.119.161,上海,APP,24860.5,2,1,0,无记录,0
APP000226,2026-07-06 19:36:00,513859737112229907,18684498292,DEV_616624,172.16.112.2,四川,APP,4656.96,3,1,1,有记录,0
APP000227,2026-07-10 12:35:00,514691357759492995,19689516020,DEV_663543,172.16.40.109,江苏,H5,15266.63,13,1,1,无记录,1
APP000228,2026-07-27 00:19:00,517419960593297150,17798000086,DEV_636533,117.136.160.200,上海,H5,5933.69,1,1,1,有记录,0
APP000229,2026-07-10 06:27:00,515774172156229493,15628816666,DEV_479267,192.168.32.191,四川,APP,1968.02,3,1,0,有记录,0
APP000230,2026-07-26 18:38:00,512854760220695354,19786831031,DEV_754589,172.16.41.53,湖南,APP,15038.78,2,1,0,有记录,0
APP000231,2026-07-21 10:29:00,519147742229464303,17210571823,DEV_582591,192.168.231.34,广东,H5,8228.86,3,1,1,有记录,0
APP000232,2026-07-15 14:43:00,519730358929880858,19966467402,DEV_274005,117.136.243.154,广东,APP,22825.66,1,1,0,有记录,0
APP000233,2026-07-07 16:30:00,519865020002453931,17864520071,DEV_677146,117.136.103.98,浙江,线下,26708.05,1,1,0,有记录,0
APP000234,2026-07-26 23:10:00,512155323415959775,19566684177,DEV_935942,10.0.57.6,湖南,线下,25943.09,2,1,1,无记录,0
APP000235,2026-07-22 02:18:00,515295708619931458,17274158708,DEV_155591,117.136.211.229,北京,H5,14760.84,1,1,0,有记录,0
APP000236,2026-07-17 21:40:00,518366472130742359,18925305364,DEV_136553,10.0.234.63,北京,H5,28292.75,2,1,0,有记录,0
APP000237,2026-07-20 10:05:00,518366734595764038,18843662896,DEV_581537,172.16.218.247,山东,线下,22949.92,1,1,0,有记录,0
APP000238,2026-07-27 07:43:00,517587017999324202,15964473854,DEV_980101,223.104.91.68,山东,APP,21866.63,3,1,1,有记录,0
APP000239,2026-07-10 07:51:00,514499801376836759,13205806587,DEV_587844,192.168.251.63,广东,APP,9827.79,2,1,1,有记录,0
APP000240,2026-07-07 04:01:00,517462912799088117,17314449061,DEV_410909,192.168.113.153,山东,APP,17958.23,1,1,0,有记录,0
APP000241,2026-07-02 07:30:00,515043943535375137,13591318575,DEV_325203,192.168.206.91,境外,合作渠道,42519.38,14,1,1,有记录,1
APP000242,2026-07-20 02:29:00,516082497939981615,18165112794,DEV_950804,103.4.206.47,江苏,APP,16184.83,8,0,1,无记录,1
APP000243,2026-07-14 20:36:00,518868519537749266,15390080916,DEV_904070,10.0.237.42,广东,H5,5537.19,4,1,1,无记录,1
APP000244,2026-07-07 22:44:00,516922010912172214,18521126592,DEV_828523,192.168.31.38,广东,合作渠道,16276.96,1,1,0,有记录,0
APP000245,2026-07-13 15:25:00,511180568566706362,13886343655,DEV_722652,117.136.92.56,四川,线下,11244.49,3,1,0,有记录,0
APP000246,2026-07-08 04:41:00,519508779724792542,15737147442,DEV_919695,103.21.2.6,北京,H5,44508.94,6,0,1,无记录,1
APP000247,2026-07-23 00:57:00,514086667548581932,15217941910,DEV_328799,172.16.33.52,山东,APP,28804.9,2,1,0,无记录,0
APP000248,2026-07-25 03:49:00,518885547435537950,17673927597,DEV_451216,103.35.36.180,未知地区,合作渠道,14229.58,6,1,0,有记录,1
APP000249,2026-07-14 07:11:00,511141809521755851,15860330588,DEV_614923,103.45.219.99,境外,H5,32808.66,15,0,1,有记录,1
APP000250,2026-07-26 22:33:00,512717942817934065,17425335588,DEV_284570,117.136.33.207,广东,APP,4592.92,1,1,1,无记录,0
APP000251,2026-07-15 01:35:00,515547812914283411,17994215458,DEV_828180,192.168.78.136,广东,APP,28546.0,2,1,0,有记录,0
APP000252,2026-07-08 03:29:00,512110059129751910,13512702814,DEV_496000,192.168.201.178,四川,线下,4236.58,1,1,0,无记录,0
APP000253,2026-07-05 14:42:00,517423578452182307,19796345359,DEV_275727,192.168.146.61,江苏,H5,24656.98,2,1,0,有记录,0
APP000254,2026-07-17 17:38:00,519722053970774544,15674899834,DEV_510651,192.168.233.246,浙江,线下,22477.5,2,1,0,无记录,0
APP000255,2026-07-11 14:39:00,512906799813646225,18779670047,DEV_726068,172.16.77.136,浙江,线下,6388.31,2,1,0,有记录,0
APP000256,2026-07-27 23:57:00,515655165176808662,15455551454,DEV_667776,172.16.182.115,北京,H5,11897.74,3,1,1,有记录,0
APP000257,2026-07-17 13:53:00,512217132194024702,17717776407,DEV_321850,103.34.92.114,浙江,H5,7433.81,10,1,1,无记录,1
APP000258,2026-07-30 17:28:00,516586342346199423,13515434657,DEV_697732,223.104.154.115,广东,APP,1189.19,3,1,0,有记录,0
APP000259,2026-07-29 05:47:00,512427652892866464,13424479056,DEV_269818,10.0.151.208,湖南,APP,29869.9,2,1,0,有记录,0
APP000260,2026-07-28 15:28:00,511482611231261632,18816145000,DEV_836573,117.136.241.192,湖南,APP,18285.66,2,1,0,无记录,0
APP000261,2026-07-09 07:53:00,512579890223790065,18933611596,DEV_218495,10.0.70.213,四川,H5,13944.82,2,1,0,无记录,0
APP000262,2026-07-21 08:49:00,512217132194024702,17717776407,DEV_325203,172.16.61.135,四川,H5,21756.94,6,0,1,有记录,1
APP000263,2026-07-25 16:31:00,512620317310967899,19884987950,DEV_823180,192.168.96.220,广东,线下,19113.26,2,1,0,无记录,0
APP000264,2026-07-21 07:17:00,511919470720064256,15842659360,DEV_172566,192.168.138.41,北京,APP,3160.88,3,1,0,有记录,0
APP000265,2026-07-15 02:45:00,516456094565346997,18333988312,DEV_701283,223.104.38.221,广东,H5,14025.04,1,1,1,有记录,0
APP000266,2026-07-10 07:17:00,516036774722640857,13997406198,DEV_858639,10.0.196.132,山东,H5,16760.23,2,1,0,有记录,0
APP000267,2026-07-11 10:57:00,518289354492683158,13201086941,DEV_313716,10.0.112.239,四川,H5,8828.75,2,1,1,有记录,0
APP000268,2026-07-18 02:08:00,519762341903106153,18183533496,DEV_902006,172.16.219.34,上海,H5,18358.47,3,1,0,无记录,0
APP000269,2026-07-05 07:24:00,516693521962633556,19247627775,DEV_623722,117.136.91.223,北京,APP,17214.25,2,1,1,有记录,0
APP000270,2026-07-23 04:45:00,514018063254310742,19528564635,DEV_705267,192.168.130.88,四川,H5,23405.64,2,1,1,有记录,0
APP000271,2026-07-07 02:26:00,513006678498436241,17326865375,DEV_872705,10.0.223.93,广东,APP,8144.22,1,1,1,有记录,0
APP000272,2026-07-14 10:34:00,517406220722395947,13927799366,DEV_378431,172.16.166.120,湖南,APP,1090.29,1,1,1,有记录,0
APP000273,2026-07-15 13:03:00,513312543412301604,19583858741,DEV_170360,223.104.199.136,山东,APP,13883.62,3,1,0,无记录,0
APP000274,2026-07-07 13:24:00,516956398365203758,19783381095,DEV_541272,192.168.87.232,湖南,H5,17523.78,4,0,1,无记录,1
APP000275,2026-07-29 18:44:00,512019529635305970,17288686365,DEV_678475,172.16.152.11,山东,合作渠道,19850.67,1,1,1,有记录,0
APP000276,2026-07-01 18:24:00,517340913111786190,15370831157,DEV_590040,10.0.14.240,山东,H5,26749.02,2,1,0,有记录,0
APP000277,2026-07-16 00:22:00,517412982665702793,13756461422,DEV_278483,117.136.32.148,山东,H5,24314.53,3,1,0,无记录,0
APP000278,2026-07-10 12:54:00,517471255213760375,19430337034,DEV_196039,223.104.187.187,山东,H5,16768.16,3,1,0,有记录,0
APP000279,2026-07-29 13:34:00,512245264712463351,13278105056,DEV_906536,117.136.85.217,广东,H5,3775.82,3,1,0,有记录,0
APP000280,2026-07-24 23:34:00,517169523668788788,17649915726,DEV_934210,172.16.68.190,湖南,APP,23996.15,2,1,0,无记录,0
APP000281,2026-07-26 19:57:00,514090058561547315,13245722248,DEV_477635,117.136.117.100,江苏,APP,13916.23,3,1,0,有记录,0
APP000282,2026-07-08 15:14:00,514325799136621038,13886343655,DEV_580862,192.168.173.205,山东,APP,20463.16,1,1,1,有记录,0
APP000283,2026-07-09 13:31:00,518418327000466614,15586962881,DEV_344552,172.16.4.212,湖南,APP,17671.02,2,1,0,有记录,0
APP000284,2026-07-01 12:21:00,514041559991015767,15451451123,DEV_654889,172.16.132.142,浙江,APP,12474.97,1,1,0,有记录,0
APP000285,2026-07-22 21:51:00,516526301367492617,15840984128,DEV_532621,172.16.150.190,江苏,APP,9879.77,2,1,0,无记录,0
APP000286,2026-07-13 23:10:00,519584449029502648,18963979514,DEV_284133,192.168.227.183,江苏,APP,11621.12,2,1,0,有记录,0
APP000287,2026-07-27 14:58:00,519428951456340918,15557045781,DEV_841764,172.16.189.8,浙江,合作渠道,9949.01,1,1,1,有记录,0
APP000288,2026-07-05 19:34:00,517913000413211471,18552015070,DEV_876609,117.136.147.35,江苏,APP,13749.02,3,1,0,有记录,0
APP000289,2026-07-01 12:37:00,514664183984167347,18593563100,DEV_902196,172.16.74.105,四川,APP,15160.05,3,1,0,有记录,0
APP000290,2026-07-19 21:01:00,515768629591257349,13437102611,DEV_927842,172.16.11.61,广东,APP,29527.26,3,1,1,有记录,0
APP000291,2026-07-03 20:27:00,515708920388065333,15940837611,DEV_150914,172.16.7.114,浙江,H5,1449.93,1,1,0,无记录,0
APP000292,2026-07-05 14:11:00,516147704130909153,17536349655,DEV_529855,223.104.153.239,北京,APP,27499.39,3,1,0,有记录,0
APP000293,2026-07-02 08:24:00,517614319279761781,19736203800,DEV_286586,172.16.89.201,江苏,APP,27628.32,1,1,0,有记录,0
APP000294,2026-07-11 06:29:00,513957155868639561,19491304548,DEV_176093,172.16.154.179,浙江,H5,10335.37,2,1,1,有记录,0
APP000295,2026-07-11 10:48:00,519818751097921583,13239604093,DEV_662975,10.0.95.221,广东,APP,28356.45,1,1,0,有记录,0
APP000296,2026-07-29 12:17:00,518503689003010272,13439005882,DEV_765706,172.16.131.131,江苏,APP,16044.75,3,1,0,有记录,0
APP000297,2026-07-25 13:16:00,511838241270493862,18354885772,DEV_447423,192.168.220.16,北京,APP,25767.63,3,1,0,有记录,0
APP000298,2026-07-27 02:30:00,517704428773836381,15367854115,DEV_366939,117.136.194.183,北京,APP,27599.36,3,1,0,无记录,0
APP000299,2026-07-01 23:34:00,511178187109685642,19381809577,DEV_635725,10.0.170.40,四川,APP,17001.32,1,1,0,有记录,0
APP000300,2026-07-02 11:14:00,519277326430954497,19423638533,DEV_371252,223.104.113.199,上海,APP,3932.41,2,1,0,有记录,0
APP000301,2026-07-21 02:49:00,511623212983381674,19848362992,DEV_142320,172.16.77.115,湖南,线下,4605.25,2,1,0,有记录,0
APP000302,2026-07-21 01:48:00,519147742229464303,19613063229,DEV_140669,223.104.161.128,广东,H5,15824.04,2,1,1,有记录,0
APP000303,2026-07-01 07:12:00,514739878015739930,15964473854,DEV_155932,223.104.70.96,江苏,H5,20364.74,2,1,1,有记录,0
APP000304,2026-07-27 00:39:00,519125482421838545,17758499804,DEV_877580,117.136.224.47,江苏,APP,24522.64,3,1,0,有记录,0
APP000305,2026-07-05 07:08:00,518486456522036849,13232481302,DEV_273749,172.16.73.226,广东,线下,17374.87,2,1,1,有记录,0
APP000306,2026-07-16 21:07:00,516586342346199423,18322772686,DEV_578746,10.0.56.132,四川,H5,38571.43,12,0,0,无记录,1
APP000307,2026-07-19 06:29:00,516364322394612128,18698689074,DEV_556093,223.104.38.218,上海,APP,16006.76,2,1,0,有记录,0
APP000308,2026-07-23 08:49:00,516267850720811556,17431293531,DEV_317271,172.16.189.151,广东,H5,10338.33,3,1,1,有记录,0
APP000309,2026-07-12 05:38:00,519149401289743251,17431293531,DEV_904401,10.0.124.153,广东,APP,24373.19,2,1,1,有记录,0
APP000310,2026-07-20 23:45:00,516901765636004125,15911754549,DEV_753695,223.104.158.10,广东,APP,4952.16,2,1,1,有记录,0
APP000311,2026-07-04 05:19:00,518743202939087884,13212942798,DEV_403101,192.168.127.16,北京,H5,27410.22,1,1,0,有记录,0
APP000312,2026-07-04 18:01:00,511838241270493862,18916370466,DEV_665112,172.16.224.85,广东,线下,9129.64,3,1,1,有记录,0
APP000313,2026-07-30 09:36:00,515290110797714004,18182142091,DEV_325960,172.16.154.252,江苏,APP,14956.1,1,1,0,有记录,0
APP000314,2026-07-22 12:25:00,513881168371030737,13455604686,DEV_325203,103.20.146.177,北京,线下,48887.89,10,1,1,无记录,1
APP000315,2026-07-23 06:04:00,518360945449014954,19116989506,DEV_641286,223.104.119.230,浙江,合作渠道,23149.23,1,1,1,无记录,0
APP000316,2026-07-19 22:53:00,516594544149673938,18833270549,DEV_458804,172.16.237.185,江苏,APP,28884.33,1,1,0,有记录,0
APP000317,2026-07-21 07:06:00,513383230898138815,15721706639,DEV_544332,192.168.112.110,江苏,APP,15947.91,2,1,1,有记录,0
APP000318,2026-07-23 09:54:00,519040703088081726,15294200673,DEV_979838,10.0.51.174,四川,APP,22353.31,1,1,0,有记录,0
APP000319,2026-07-22 19:51:00,511504896465280924,18702276993,DEV_873667,117.136.88.202,山东,APP,7356.27,2,1,0,有记录,0
APP000320,2026-07-04 18:50:00,517125178637673162,17362691719,DEV_541299,223.104.169.217,四川,APP,3034.38,2,1,0,无记录,0
APP000321,2026-07-02 11:34:00,513967499465796784,13124597092,DEV_220808,223.104.31.40,上海,线下,11761.85,2,1,0,有记录,0
APP000322,2026-07-14 21:23:00,516595724043474125,18787964107,DEV_776828,172.16.94.151,湖南,H5,23334.19,3,1,1,有记录,0
APP000323,2026-07-03 16:41:00,518183398741132579,19612243896,DEV_667109,10.0.88.231,浙江,H5,3909.13,3,1,1,有记录,0
APP000324,2026-07-11 00:54:00,512656529060320203,17350991636,DEV_976081,192.168.239.44,四川,APP,26643.3,1,1,0,有记录,0
APP000325,2026-07-14 15:06:00,512813485484203531,13488313090,DEV_958565,223.104.115.68,湖南,合作渠道,41308.73,15,0,1,无记录,1
APP000326,2026-07-14 11:40:00,511617074039251999,13953040475,DEV_550738,117.136.188.203,四川,合作渠道,7810.89,3,1,1,无记录,0
APP000327,2026-07-29 14:45:00,514628013875927125,17538911327,DEV_134364,192.168.97.78,湖南,线下,22561.65,1,1,0,有记录,0
APP000328,2026-07-05 13:11:00,511046947258784448,17578281347,DEV_378431,192.168.201.40,山东,APP,13941.2,1,1,1,有记录,0
APP000329,2026-07-24 16:41:00,517084816524445446,19157733140,DEV_970793,10.0.126.38,浙江,H5,1467.97,1,1,0,有记录,0
APP000330,2026-07-09 19:51:00,515641643167045023,15618138681,DEV_462980,223.104.102.93,北京,APP,12918.0,2,1,1,无记录,0
APP000331,2026-07-30 17:49:00,513819497969586780,15181130687,DEV_511623,10.0.207.17,江苏,APP,20750.83,1,1,0,无记录,0
APP000332,2026-07-16 14:27:00,511580706336998795,13218518387,DEV_830729,172.16.210.95,北京,APP,15309.12,2,1,0,有记录,0
APP000333,2026-07-27 23:37:00,518486456522036849,17662834914,DEV_690542,192.168.178.161,浙江,H5,19694.33,3,1,0,有记录,0
APP000334,2026-07-09 10:54:00,517897865339431916,17457578936,DEV_495653,10.0.71.27,浙江,H5,20212.53,2,1,1,有记录,0
APP000335,2026-07-08 02:17:00,512517908075957947,17671760513,DEV_446650,223.104.233.238,山东,APP,12646.09,3,1,0,无记录,0
APP000336,2026-07-29 14:15:00,518353259399337970,15286629880,DEV_374403,192.168.15.87,湖南,APP,23200.97,1,1,0,有记录,0
APP000337,2026-07-25 14:36:00,516901765636004125,15855460504,DEV_483584,172.16.246.94,上海,APP,7754.91,2,1,0,无记录,0
APP000338,2026-07-20 21:24:00,519277326430954497,13945569641,DEV_780383,172.16.143.62,北京,APP,3896.21,2,1,1,无记录,0
APP000339,2026-07-11 00:31:00,518848232204144743,19633717363,DEV_509063,172.16.91.92,湖南,APP,23874.25,3,1,0,有记录,0
APP000340,2026-07-28 10:11:00,513234289311325326,15319483775,DEV_369649,117.136.247.87,浙江,APP,3003.55,2,1,0,无记录,0
APP000341,2026-07-16 06:22:00,515547812914283411,15488812650,DEV_739902,172.16.237.112,广东,H5,13491.72,3,1,0,无记录,0
APP000342,2026-07-26 08:21:00,513662050150812473,18521126592,DEV_302247,10.0.246.32,浙江,APP,3705.67,3,1,0,有记录,0
APP000343,2026-07-09 19:44:00,513898986818097887,15842659360,DEV_475501,223.104.254.143,上海,APP,4026.22,2,1,1,有记录,0
APP000344,2026-07-29 08:35:00,515096309938425304,18412544635,DEV_273274,10.0.53.96,山东,APP,28928.42,2,1,1,有记录,0
APP000345,2026-07-01 16:12:00,512978532426425064,19377202534,DEV_853328,223.104.180.249,山东,线下,10639.29,1,1,0,有记录,0
APP000346,2026-07-03 07:46:00,511482611231261632,19580302423,DEV_930141,223.104.107.131,广东,H5,22563.33,2,1,0,无记录,0
APP000347,2026-07-14 15:35:00,514851016224999827,18691853451,DEV_660481,192.168.144.211,四川,H5,1741.29,3,1,1,无记录,0
APP000348,2026-07-25 07:44:00,511129901557998028,13618813636,DEV_290835,117.136.92.195,上海,APP,8102.18,1,1,0,有记录,0
APP000349,2026-07-16 20:45:00,519144568446794036,15155711888,DEV_980637,192.168.78.254,浙江,H5,6961.29,2,1,1,有记录,0
APP000350,2026-07-16 14:50:00,514834481230834024,19922800018,DEV_261601,117.136.24.8,四川,APP,4308.58,3,1,1,有记录,0
APP000351,2026-07-01 02:18:00,513802126065019179,13961495739,DEV_768605,117.136.107.195,湖南,H5,6519.08,1,1,1,无记录,0
APP000352,2026-07-08 12:44:00,518128518161255904,15387264315,DEV_843635,192.168.76.52,江苏,线下,20870.19,3,1,0,有记录,0
APP000353,2026-07-08 09:42:00,518435712661106273,18262887371,DEV_405278,192.168.122.23,山东,H5,7680.61,1,1,0,无记录,0
APP000354,2026-07-19 11:30:00,514444429906745686,13992482946,DEV_177916,172.16.234.85,上海,线下,15293.94,3,1,1,有记录,0
APP000355,2026-07-18 16:22:00,515641643167045023,17171750905,DEV_859096,223.104.144.83,江苏,H5,3238.05,2,1,0,有记录,0
APP000356,2026-07-14 23:35:00,519363271353867625,15769093336,DEV_858303,10.0.24.161,上海,APP,14528.86,1,1,1,有记录,0
APP000357,2026-07-11 11:44:00,512221101878035869,15157953960,DEV_828523,117.136.117.150,四川,线下,23444.75,3,1,0,有记录,0
APP000358,2026-07-15 08:19:00,518147488360765817,18702561002,DEV_982365,10.0.58.101,上海,APP,7232.37,3,1,1,有记录,0
APP000359,2026-07-09 07:07:00,517747657041200928,17459356821,DEV_182336,192.168.200.241,江苏,H5,30750.64,6,1,1,有记录,1
